Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
882,49.417514,6.891897,6.891897,0.989222,0.986142,0.976888,0.987406,0.995486,0.997632,0.889550,0.974176,0.985209,0.989883,100.000000,
883,48.821124,7.322063,7.322063,0.988270,0.986764,0.975721,0.986500,0.994512,0.997115,0.879398,0.969545,0.982695,0.988762,100.000000,
884,47.575410,7.794906,11.199933,0.985278,0.983588,0.974547,0.981681,0.992044,0.995487,0.869950,0.960963,0.976872,0.984223,100.000000,
885,49.307933,7.794906,7.794906,0.986961,0.981946,0.975909,0.983741,0.995173,0.997189,0.893855,0.971778,0.983804,0.988891,100.000000,
886,49.724580,7.489616,10.321747,0.989064,0.988461,0.978360,0.987220,0.995042,0.997104,0.895751,0.972118,0.984227,0.989099,100.000000,
887,49.705104,6.005209,7.489616,0.988094,0.988410,0.978400,0.986886,0.992692,0.997220,0.891821,0.972067,0.983755,0.989258,100.000000,
888,48.100372,6.005209,6.005209,0.986992,0.988083,0.976852,0.983302,0.992889,0.995435,0.874971,0.962556,0.977085,0.984781,100.000000,
889,49.230979,5.209764,6.508670,0.987535,0.987084,0.975835,0.985112,0.993797,0.996884,0.881382,0.969094,0.982146,0.988050,99.643257,
890,47.399867,5.209764,5.209764,0.979546,0.980510,0.965176,0.973275,0.988842,0.995253,0.845558,0.952542,0.971545,0.980289,96.703762,
891,48.382054,5.300085,5.300085,0.983168,0.983459,0.969748,0.980355,0.989981,0.996491,0.857080,0.960861,0.977105,0.984383,98.222887,
892,48.981635,8.500190,8.601213,0.986808,0.987444,0.975834,0.983993,0.992459,0.996817,0.869168,0.965404,0.979533,0.986344,100.000000,
893,47.632834,6.242345,8.500190,0.986327,0.986577,0.974334,0.984383,0.991690,0.995429,0.854965,0.958302,0.974731,0.982951,99.860287,
894,49.300365,6.242345,6.242345,0.988684,0.985748,0.975884,0.986759,0.994630,0.997281,0.874517,0.968926,0.981946,0.987777,100.000000,
895,47.606929,5.464855,6.407598,0.986036,0.985968,0.972916,0.984684,0.991339,0.995513,0.847444,0.955722,0.973019,0.981645,98.627839,
896,47.315689,5.464855,5.464855,0.984911,0.985618,0.973018,0.980775,0.991257,0.995083,0.836191,0.949333,0.968870,0.978625,97.923293,
897,48.635417,6.203210,6.203210,0.989999,0.988282,0.978411,0.988315,0.995608,0.996406,0.859136,0.961224,0.977085,0.984499,100.000000,
898,48.463628,6.446255,8.238299,0.989855,0.986335,0.978820,0.987672,0.996355,0.996277,0.848734,0.959376,0.976630,0.984375,100.000000,
899,48.367720,6.446255,6.446255,0.989887,0.987021,0.978602,0.987215,0.996123,0.996358,0.846937,0.962038,0.978114,0.985368,100.000000,
900,47.962938,5.328379,7.283576,0.989965,0.987139,0.979218,0.988776,0.995173,0.996056,0.835043,0.957925,0.975246,0.983917,99.588229,
901,47.105602,5.328379,5.328379,0.988637,0.987012,0.977199,0.987402,0.993663,0.995036,0.826386,0.951634,0.970612,0.980038,98.752537,
902,46.991328,5.091733,5.607962,0.988807,0.986253,0.979484,0.986491,0.993988,0.995020,0.819584,0.948107,0.968544,0.979087,98.306976,
903,48.292314,4.655317,5.091733,0.990746,0.986033,0.981130,0.990901,0.995560,0.996675,0.837837,0.960906,0.977715,0.985404,99.151971,
904,47.300131,4.655317,4.655317,0.990005,0.985853,0.979480,0.988447,0.995639,0.995466,0.819855,0.949625,0.969441,0.979459,98.093832,
905,47.781298,4.954243,4.954243,0.991004,0.985910,0.981124,0.990098,0.996595,0.996165,0.826873,0.956430,0.974693,0.983058,99.238134,
906,46.729494,5.378327,5.378327,0.988873,0.985227,0.974391,0.989070,0.994516,0.994708,0.808495,0.942799,0.965183,0.975806,98.243267,
907,46.627645,5.850715,10.236183,0.991459,0.985612,0.981195,0.990569,0.996941,0.994465,0.809070,0.944523,0.966537,0.977172,99.567968,
908,46.895665,5.850715,5.850715,0.991591,0.988209,0.981154,0.988997,0.997441,0.994617,0.814050,0.945520,0.966502,0.976851,99.579183,
909,48.052305,6.301964,6.301964,0.993132,0.988259,0.985895,0.992809,0.997198,0.996198,0.836233,0.959468,0.976329,0.984456,100.000000,
910,47.117188,6.622568,6.622568,0.992899,0.989463,0.984900,0.992140,0.997146,0.995053,0.815564,0.947871,0.968036,0.977920,100.000000,
911,47.632317,6.162302,6.641553,0.993378,0.987575,0.984524,0.993809,0.997698,0.995804,0.822411,0.955150,0.973544,0.982378,100.000000,
912,46.763042,5.701813,6.162302,0.992546,0.988251,0.981959,0.992801,0.997182,0.994776,0.804679,0.943477,0.965391,0.976124,99.479852,
913,47.189214,5.655542,5.701813,0.992771,0.987180,0.982848,0.991078,0.998510,0.995567,0.805682,0.951151,0.972195,0.982140,100.000000,
914,46.408127,5.655542,5.655542,0.991971,0.986826,0.980529,0.991372,0.997547,0.994141,0.789179,0.939787,0.964598,0.976454,99.259791,
915,45.890339,4.805931,5.776772,0.990113,0.983199,0.977799,0.987281,0.997739,0.993605,0.775479,0.933850,0.961346,0.974738,97.491961,
916,47.150502,4.774827,4.805931,0.992074,0.983762,0.982643,0.990524,0.998310,0.995627,0.800611,0.951227,0.973059,0.982478,99.084921,
917,45.807074,4.774827,4.774827,0.990704,0.985856,0.978690,0.989557,0.997007,0.993328,0.766397,0.930267,0.959236,0.972782,97.319257,
918,46.491014,4.371441,5.088122,0.991657,0.984305,0.981097,0.992305,0.997136,0.994978,0.777420,0.945435,0.970149,0.980793,98.188945,
919,45.836643,4.371441,4.371441,0.989444,0.984508,0.978937,0.987603,0.995871,0.993870,0.758724,0.931223,0.959890,0.973099,96.593956,
920,46.123174,4.573287,4.573287,0.990514,0.982360,0.979261,0.990155,0.997300,0.994965,0.765456,0.942308,0.968355,0.980000,98.033624,
921,45.593761,5.067719,5.067719,0.990081,0.984292,0.977660,0.988793,0.997051,0.993495,0.748311,0.927790,0.958529,0.973244,97.534517,
922,45.194614,5.440630,5.440630,0.988361,0.982181,0.976201,0.986972,0.995075,0.993129,0.735468,0.921032,0.953907,0.969791,97.118985,
923,45.851994,5.491639,5.491639,0.989899,0.982505,0.977342,0.989202,0.996769,0.994908,0.754908,0.939280,0.966349,0.978600,98.821076,
924,45.322294,5.961937,6.204033,0.988301,0.983148,0.976792,0.986728,0.994856,0.993679,0.741850,0.926583,0.957177,0.971850,98.064439,
925,44.834700,5.758002,5.961937,0.986584,0.978988,0.972343,0.985099,0.994401,0.993239,0.725339,0.919204,0.953416,0.970180,97.117002,
926,45.486714,5.196051,5.758002,0.986582,0.977802,0.972933,0.984400,0.995216,0.995127,0.748376,0.936601,0.965449,0.978216,97.651782,
927,44.561824,4.862401,5.196051,0.983934,0.979566,0.970827,0.981558,0.991407,0.992966,0.717130,0.909898,0.946720,0.964953,94.725096,
928,44.516898,4.862401,4.862401,0.984387,0.978321,0.968973,0.983068,0.992397,0.993838,0.717224,0.917251,0.953196,0.969996,95.514598,
929,49.143716,16.905291,62.272274,0.992821,0.993814,0.982251,0.990652,0.996308,0.998699,0.873833,0.979184,0.989622,0.993990,100.000000,
930,45.420036,16.905291,16.905291,0.984865,0.988776,0.964461,0.979318,0.992205,0.996615,0.783681,0.949196,0.973811,0.984857,100.000000,
931,44.896047,12.449678,22.902655,0.980698,0.985359,0.957478,0.973788,0.989277,0.996847,0.778035,0.946185,0.970145,0.981391,100.000000,
932,47.170277,12.449678,12.449678,0.989594,0.987782,0.969904,0.986271,0.996771,0.998124,0.821397,0.975331,0.988274,0.993254,100.000000,
933,46.515253,11.034362,15.541512,0.988185,0.988659,0.971067,0.984966,0.993993,0.997497,0.812399,0.963898,0.980684,0.988197,100.000000,
934,44.534666,7.952392,11.034362,0.978139,0.984451,0.957295,0.972876,0.985335,0.996685,0.769400,0.941617,0.967667,0.980675,99.462269,
935,46.345773,7.952392,7.952392,0.987458,0.986677,0.969704,0.984828,0.993606,0.997748,0.803572,0.968301,0.984648,0.990829,100.000000,
936,45.611556,13.575583,15.521589,0.987547,0.988129,0.968435,0.983907,0.994251,0.997052,0.790088,0.954083,0.975174,0.984711,100.000000,
937,45.089509,7.843925,13.575583,0.982889,0.983413,0.959586,0.978815,0.990992,0.997050,0.779947,0.949404,0.972612,0.983386,100.000000,
938,45.149289,7.843925,7.843925,0.982779,0.984724,0.963199,0.977829,0.989915,0.996987,0.780546,0.948924,0.972282,0.983116,100.000000,
939,46.496939,10.457508,11.175591,0.989123,0.987562,0.971298,0.986493,0.995349,0.997874,0.805249,0.968921,0.984922,0.991487,100.000000,
940,45.009048,5.403777,10.457508,0.981068,0.985198,0.959726,0.975558,0.988489,0.997019,0.780747,0.948277,0.971715,0.982653,97.394513,
941,45.255297,5.403777,5.403777,0.983710,0.984609,0.961147,0.980600,0.990831,0.997065,0.785046,0.953292,0.975338,0.985151,98.350458,
942,44.574845,14.019338,14.019338,0.984817,0.984229,0.957750,0.979422,0.994641,0.996699,0.767106,0.945172,0.971470,0.983283,100.000000,
943,45.498360,7.081271,15.287306,0.986111,0.983473,0.967209,0.981865,0.993887,0.997503,0.780403,0.961529,0.981539,0.989520,100.000000,
944,44.587875,7.081271,7.081271,0.980789,0.981904,0.954105,0.974960,0.990615,0.996843,0.766171,0.945247,0.970691,0.982509,99.291632,
945,45.053144,16.435892,16.435892,0.984323,0.984526,0.956799,0.976880,0.995014,0.996697,0.772388,0.950284,0.974556,0.985466,100.000000,
946,45.720623,15.348077,18.800385,0.986477,0.984353,0.961293,0.981122,0.996177,0.997495,0.782565,0.963723,0.983166,0.990799,100.000000,
947,44.182579,8.190476,15.348077,0.980443,0.981619,0.952502,0.977377,0.989020,0.996450,0.758037,0.937227,0.965004,0.978594,99.931482,
948,45.525127,8.190476,8.190476,0.987519,0.986255,0.968831,0.983370,0.994777,0.997198,0.793108,0.956313,0.976882,0.986287,100.000000,
949,44.551380,15.388547,16.097610,0.985579,0.981969,0.969338,0.980476,0.993411,0.996689,0.770660,0.946775,0.972777,0.984393,100.000000,
950,46.384960,3.537086,15.388547,0.988482,0.984881,0.973636,0.985794,0.994584,0.997918,0.812364,0.969239,0.984998,0.991362,98.045389,
951,45.544887,3.537086,3.537086,0.984733,0.985155,0.968121,0.980670,0.991152,0.997250,0.794135,0.954165,0.975018,0.984666,96.183733,
952,46.747600,12.590048,12.590048,0.991832,0.987898,0.978176,0.988688,0.998019,0.997869,0.814251,0.971245,0.986145,0.992193,100.000000,
953,45.683850,12.502603,15.701824,0.989429,0.988791,0.975434,0.985913,0.995083,0.996896,0.794827,0.953741,0.974750,0.984713,100.000000,
954,44.460256,12.078004,12.502603,0.980366,0.984453,0.960044,0.974186,0.988070,0.996629,0.764800,0.941228,0.968145,0.980917,100.000000,
955,43.912631,12.078004,12.078004,0.983451,0.981393,0.960926,0.976598,0.993325,0.996317,0.745181,0.935099,0.964802,0.978779,100.000000,
956,45.969583,8.253876,14.271935,0.991193,0.987968,0.975629,0.989492,0.996868,0.997638,0.792870,0.967658,0.984492,0.991033,100.000000,
957,43.699616,6.782601,8.253876,0.978397,0.978940,0.952268,0.973371,0.988519,0.996614,0.746847,0.940697,0.968126,0.980816,98.129068,
958,45.750938,6.782601,6.782601,0.989258,0.985779,0.972290,0.987852,0.995235,0.997681,0.786257,0.965383,0.983069,0.990089,100.000000,
959,44.990821,11.741981,12.323365,0.986149,0.984841,0.968040,0.981424,0.993604,0.996893,0.775364,0.949961,0.973149,0.983709,100.000000,
960,44.242163,10.455320,11.741981,0.982613,0.982845,0.957257,0.976475,0.992231,0.996485,0.755250,0.940482,0.967934,0.980461,100.000000,
961,44.357756,10.455320,10.455320,0.983527,0.979537,0.951994,0.980107,0.994138,0.996914,0.752702,0.948887,0.973966,0.984581,100.000000,
962,44.195937,14.108850,14.108850,0.984168,0.982969,0.959703,0.977551,0.994235,0.996229,0.752630,0.940282,0.968325,0.980807,100.000000,
963,44.061874,13.559746,16.761532,0.984590,0.983899,0.961291,0.977416,0.994606,0.996283,0.746633,0.940153,0.968926,0.981463,100.000000,
964,45.258864,4.890659,13.559746,0.987467,0.982092,0.965994,0.985609,0.995527,0.997620,0.775366,0.962841,0.982155,0.989910,99.244682,
965,44.201142,4.890659,4.890659,0.981191,0.980817,0.955163,0.978013,0.990336,0.996735,0.756843,0.943615,0.969785,0.981862,96.606651,
966,44.622778,8.285131,8.285131,0.984015,0.984273,0.961732,0.980458,0.991948,0.996777,0.765742,0.944879,0.970376,0.981916,100.000000,
967,43.600546,11.058714,11.058714,0.978292,0.979147,0.944539,0.973873,0.989348,0.996206,0.739449,0.931676,0.963311,0.977964,100.000000,
968,43.453938,12.596335,12.596335,0.978258,0.978483,0.940830,0.973164,0.990675,0.996328,0.732958,0.934093,0.966251,0.980388,100.000000,
969,48.793407,8.730962,97.323174,0.994141,0.992163,0.987752,0.993423,0.997428,0.998420,0.862020,0.972686,0.985430,0.991369,100.000000,
970,44.213159,7.288921,8.730962,0.984187,0.982025,0.968022,0.981235,0.992299,0.995059,0.745456,0.928873,0.960109,0.974937,99.141181,
971,43.376351,6.729785,7.288921,0.980356,0.976076,0.965729,0.979332,0.988307,0.994490,0.728926,0.925086,0.957823,0.973398,97.393351,
972,43.384066,6.618832,6.729785,0.982434,0.973353,0.964745,0.981225,0.993322,0.995416,0.722683,0.939930,0.968484,0.980832,98.804409,
973,42.295834,6.191497,6.618832,0.975348,0.967616,0.957415,0.972566,0.987150,0.993895,0.689777,0.916134,0.954112,0.971624,95.313392,
974,42.086535,6.165214,6.191497,0.973104,0.967562,0.950309,0.968102,0.987283,0.994094,0.679471,0.916830,0.955474,0.972816,94.945121,
975,43.907515,6.165214,6.165214,0.983569,0.977487,0.966202,0.981576,0.993228,0.995910,0.736687,0.940793,0.968903,0.981097,98.561373,
976,43.187748,8.748982,8.896700,0.980987,0.976204,0.961189,0.980460,0.989516,0.993806,0.697352,0.914523,0.952581,0.970031,99.329265,
977,43.471977,7.922043,8.748982,0.980621,0.974193,0.959813,0.978154,0.991692,0.994900,0.718667,0.930677,0.963735,0.977916,99.473757,
978,43.241037,7.922043,7.922043,0.979371,0.977261,0.961826,0.975472,0.988989,0.993965,0.707895,0.918496,0.955345,0.972508,98.365128,
979,42.659953,7.057757,8.219109,0.980283,0.975498,0.958165,0.978180,0.991324,0.993425,0.692063,0.915433,0.954035,0.971691,97.410512,
980,44.394134,6.845848,7.057757,0.984913,0.980314,0.970858,0.981995,0.993510,0.995815,0.747436,0.943333,0.970929,0.983012,99.932115,
981,41.912681,5.815063,6.845848,0.977461,0.974755,0.959331,0.972547,0.988252,0.992557,0.672406,0.901734,0.945667,0.966883,94.551480,
982,41.225116,5.433928,5.815063,0.975386,0.970291,0.955575,0.971267,0.987755,0.992203,0.654044,0.896530,0.942290,0.964133,93.276724,
983,42.481014,5.180805,5.433928,0.981331,0.975109,0.966731,0.978335,0.991356,0.994593,0.691900,0.923861,0.959863,0.975923,96.005016,
984,40.920437,4.611578,5.180805,0.974770,0.968744,0.956262,0.970724,0.987523,0.992085,0.644054,0.893490,0.941057,0.964128,92.101467,
985,41.360947,4.611578,4.611578,0.975554,0.971767,0.956486,0.971915,0.987590,0.992180,0.655743,0.896525,0.942942,0.965224,92.438168,
986,44.069738,5.331234,5.331234,0.984540,0.980774,0.971602,0.982085,0.992997,0.995572,0.739652,0.940648,0.969126,0.982043,97.845022,
987,40.178978,4.863614,5.497842,0.968428,0.965702,0.945873,0.962780,0.983168,0.989261,0.615497,0.866522,0.922726,0.952167,89.326994,
988,39.151853,4.841314,4.863614,0.958751,0.955322,0.933453,0.952181,0.975838,0.987461,0.573748,0.848000,0.910764,0.942799,86.049659,
989,40.886154,4.841314,4.841314,0.967896,0.962031,0.946878,0.964692,0.981473,0.991214,0.625857,0.890078,0.939823,0.962723,90.735376,
990,39.605151,4.939140,5.129313,0.961402,0.955004,0.937358,0.956202,0.977478,0.987678,0.582814,0.852092,0.913327,0.944135,86.927188,
991,39.731533,4.939140,4.939140,0.963029,0.959274,0.936220,0.958015,0.978948,0.988007,0.585836,0.852804,0.914384,0.945557,87.424446,
992,41.279430,5.688674,5.688674,0.972712,0.965378,0.951160,0.966475,0.988189,0.992028,0.633143,0.895542,0.944319,0.966642,93.282667,
993,40.089328,5.603330,7.078932,0.967160,0.962392,0.943324,0.963413,0.981047,0.988052,0.590841,0.852708,0.913554,0.944707,88.982476,
994,39.632997,4.779167,5.603330,0.961191,0.957871,0.938284,0.954757,0.976860,0.987656,0.576773,0.848203,0.910845,0.942877,86.503250,
995,40.910573,4.375313,4.779167,0.967447,0.962743,0.943262,0.965086,0.981577,0.990904,0.618084,0.885796,0.937767,0.961755,89.918317,
996,39.690251,4.138483,4.375313,0.960213,0.958537,0.932383,0.956732,0.975237,0.986705,0.573369,0.843150,0.906835,0.939751,85.145258,
997,40.141084,4.138483,4.138483,0.965088,0.963977,0.939652,0.952076,0.985148,0.987001,0.587004,0.845387,0.908858,0.942191,86.436842,
998,42.327044,4.708812,4.708812,0.974497,0.971192,0.955199,0.966988,0.988659,0.991842,0.655244,0.894348,0.942809,0.965433,92.335011,
999,41.297639,5.298524,6.450652,0.971747,0.971368,0.958020,0.966997,0.980892,0.987234,0.617460,0.850090,0.908478,0.940360,89.056328,
1000,40.271895,4.230693,5.298524,0.963434,0.964343,0.941791,0.959624,0.975227,0.987361,0.592651,0.847340,0.908587,0.940127,86.017958,
1001,41.149366,4.230693,4.230693,0.968289,0.966461,0.948152,0.963660,0.981303,0.990238,0.619772,0.876494,0.930637,0.957259,89.267791,
1002,40.471956,4.686431,6.766755,0.968278,0.964367,0.943960,0.960634,0.985214,0.987422,0.592418,0.849776,0.912026,0.943581,87.996047,
1003,40.335853,3.885250,4.686431,0.963447,0.961420,0.942057,0.956221,0.978745,0.987453,0.593112,0.850683,0.911933,0.943170,85.976823,
1004,42.162407,3.885250,3.885250,0.976537,0.970646,0.950570,0.975005,0.990508,0.991376,0.648216,0.892069,0.941609,0.965378,91.719641,
1005,40.911727,4.047827,5.822167,0.967837,0.966374,0.946728,0.958622,0.984147,0.987001,0.609572,0.850335,0.910198,0.942343,86.959410,
1006,40.345136,4.047827,4.047827,0.964949,0.962674,0.946285,0.961114,0.977258,0.986835,0.596045,0.847550,0.909107,0.941144,86.219253,
1007,41.150685,4.107844,4.129712,0.969138,0.968568,0.946845,0.964493,0.982718,0.989990,0.625445,0.878381,0.931439,0.957631,89.362571,
1008,40.237176,3.630582,4.107844,0.963561,0.960980,0.943345,0.958139,0.977739,0.987038,0.592562,0.848206,0.910048,0.941189,85.469615,
1009,40.664555,3.630582,3.630582,0.965380,0.967294,0.944556,0.957877,0.979114,0.987278,0.604638,0.849732,0.910430,0.942093,85.929174,
1010,42.031562,4.844761,5.609972,0.976462,0.968410,0.951891,0.978037,0.989104,0.991386,0.647146,0.890810,0.939742,0.962939,92.593831,
1011,40.573160,4.501266,4.844761,0.963869,0.963640,0.944175,0.962601,0.973700,0.986903,0.602788,0.847102,0.907239,0.938911,86.275941,
1012,40.885004,4.501266,4.501266,0.966311,0.966183,0.942494,0.970955,0.973854,0.987686,0.616966,0.852888,0.909671,0.940345,86.994195,
1013,42.160720,5.273827,5.273827,0.972340,0.972768,0.955993,0.964942,0.984831,0.990716,0.657159,0.886188,0.934005,0.958079,91.591261,
1014,41.306034,6.042029,6.042029,0.973000,0.973844,0.956931,0.970355,0.981551,0.987602,0.630914,0.856508,0.911857,0.941880,90.451552,
1015,41.443052,6.096706,6.096706,0.975421,0.973628,0.957401,0.973784,0.984790,0.987833,0.635748,0.859571,0.914973,0.943467,91.286327,
1016,42.553146,5.193272,6.449324,0.978290,0.976090,0.964027,0.977422,0.985999,0.991999,0.671762,0.894890,0.941310,0.963868,93.552002,
1017,41.393331,5.170576,5.193272,0.972089,0.973511,0.955455,0.973200,0.978092,0.988268,0.629971,0.858217,0.913280,0.943377,89.401905,
1018,41.104614,4.591355,5.170576,0.971631,0.973531,0.956208,0.970127,0.978816,0.987551,0.617046,0.854404,0.912436,0.943066,88.561226,
1019,42.168662,4.334851,4.591355,0.974522,0.975477,0.962794,0.967963,0.983972,0.991197,0.653304,0.888220,0.936600,0.958974,91.112691,
1020,40.833109,3.509983,4.334851,0.970411,0.972725,0.955080,0.961462,0.982619,0.987208,0.609869,0.850735,0.910204,0.941986,86.834783,
1021,40.536597,3.509983,3.509983,0.969055,0.970616,0.947651,0.966928,0.979689,0.986664,0.600320,0.846955,0.908877,0.940868,86.416485,
1022,42.008449,3.349083,3.652424,0.977220,0.974881,0.961433,0.975247,0.986893,0.991429,0.647236,0.894270,0.942157,0.964568,91.173969,
1023,40.871990,3.349083,3.349083,0.968508,0.968134,0.953408,0.965608,0.977851,0.987683,0.614785,0.860150,0.917558,0.946414,86.868610,
1024,41.548713,4.168237,4.168237,0.974363,0.973982,0.957450,0.978993,0.978514,0.988306,0.630229,0.863413,0.919313,0.947766,89.277857,
1025,43.452583,6.402018,8.472244,0.981054,0.980116,0.971033,0.975915,0.988971,0.991001,0.686966,0.890639,0.935715,0.959043,94.978405,
1026,42.354698,4.600799,6.402018,0.978118,0.980456,0.967437,0.973857,0.984745,0.987845,0.653094,0.861233,0.915366,0.945020,90.221146,
1027,41.765421,2.958675,4.600799,0.976541,0.976344,0.966899,0.972428,0.983929,0.988489,0.634670,0.865264,0.920598,0.950190,88.511394,
1028,42.847540,2.958675,2.958675,0.981055,0.977835,0.969591,0.978760,0.989188,0.992403,0.671179,0.902116,0.946888,0.967674,91.961397,
