Frame,psnr,integer_motion2,integer_motion,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,ssim,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
531,44.940155,17.029028,17.029028,0.979594,0.979647,0.959055,0.971396,0.988837,0.996274,0.780357,0.931789,0.962618,0.977180,100.000000,
532,44.929804,18.419956,19.131004,0.980365,0.979629,0.957953,0.973653,0.989362,0.996354,0.780284,0.930821,0.961692,0.976368,100.000000,
533,44.538342,16.476450,18.419956,0.974250,0.978549,0.948502,0.959535,0.986463,0.996298,0.773878,0.927029,0.959338,0.974705,100.000000,
534,44.264570,11.980674,16.476450,0.971078,0.977646,0.939823,0.959005,0.983571,0.996229,0.767104,0.925654,0.958129,0.974009,100.000000,
535,43.963374,11.980674,11.980674,0.970631,0.978605,0.942931,0.960337,0.980688,0.996082,0.762803,0.921901,0.955812,0.972495,100.000000,
536,44.349014,16.825081,16.825081,0.975305,0.979641,0.943740,0.968143,0.985776,0.996044,0.765607,0.924310,0.957705,0.973530,100.000000,
537,44.529667,18.132889,18.132889,0.972406,0.978232,0.940365,0.956058,0.987048,0.996116,0.775351,0.924152,0.957007,0.972920,100.000000,
538,46.470981,7.791890,72.126930,0.961754,0.982129,0.952720,0.941316,0.968525,0.995553,0.762314,0.929767,0.960452,0.975150,94.913075,
539,43.883779,7.791890,7.791890,0.943071,0.974555,0.928554,0.915387,0.951296,0.991526,0.671160,0.879647,0.929036,0.953892,87.717983,
540,43.197575,8.019756,8.019756,0.935246,0.965569,0.918419,0.904584,0.947451,0.990603,0.648481,0.866321,0.920437,0.946800,85.388380,
541,43.064374,7.927561,8.117444,0.930639,0.966486,0.912715,0.900995,0.939334,0.990571,0.642098,0.864970,0.920383,0.947429,84.345457,
542,43.062528,7.706148,7.927561,0.934986,0.968953,0.915006,0.905559,0.945541,0.990216,0.639175,0.863613,0.919650,0.947470,84.991928,
543,42.898072,7.706148,7.706148,0.929503,0.961137,0.910541,0.898766,0.942272,0.990100,0.636321,0.865174,0.920779,0.947159,83.845252,
544,42.849711,7.610574,7.738025,0.929512,0.963547,0.904385,0.902286,0.941630,0.990120,0.633813,0.863702,0.920142,0.947086,83.706543,
545,42.733060,7.485810,7.610574,0.928258,0.966702,0.905882,0.897839,0.938129,0.989266,0.624664,0.854739,0.913527,0.942763,82.701323,
546,42.534273,7.255311,7.485810,0.923874,0.958093,0.900061,0.893637,0.937135,0.989300,0.620030,0.853410,0.912843,0.942999,81.500622,
547,42.872228,7.185416,7.255311,0.930127,0.965450,0.906741,0.899474,0.942488,0.989851,0.632357,0.861923,0.918718,0.947003,83.287793,
548,42.684979,6.957836,7.185416,0.928075,0.960133,0.903582,0.898153,0.942553,0.989780,0.627754,0.860535,0.918559,0.947407,82.615780,
549,42.929252,6.840232,6.957836,0.931026,0.964101,0.902922,0.900269,0.947873,0.990154,0.633817,0.865906,0.921941,0.949192,83.380985,
550,42.764764,6.840232,6.840232,0.925608,0.959510,0.903470,0.891865,0.941056,0.990020,0.631101,0.863810,0.920443,0.947810,82.062519,
551,43.187203,6.959335,6.959335,0.931209,0.968227,0.906803,0.898781,0.944641,0.990379,0.641788,0.868613,0.923307,0.950324,83.700135,
552,42.581761,6.651233,7.124985,0.924142,0.957548,0.899730,0.891510,0.940280,0.989900,0.625701,0.861203,0.917935,0.945995,81.294555,
553,42.663999,6.651233,6.651233,0.925250,0.963439,0.901543,0.894414,0.936434,0.989349,0.625542,0.857334,0.915386,0.944290,81.298031,
554,42.957749,6.234633,7.667682,0.930841,0.964890,0.902428,0.900999,0.947034,0.990257,0.633461,0.866946,0.921319,0.948838,82.587691,
555,42.582183,6.234633,6.234633,0.926885,0.958604,0.903544,0.896919,0.942003,0.989574,0.623289,0.859577,0.916905,0.945980,81.353914,
556,42.592966,6.205447,6.280206,0.925393,0.959933,0.898995,0.898496,0.938102,0.989591,0.620610,0.862126,0.918386,0.946742,81.121459,
557,42.276597,6.205447,6.205447,0.922989,0.953784,0.898846,0.895719,0.937310,0.989418,0.613815,0.859072,0.916068,0.944502,80.350818,
558,42.412790,6.328928,6.354961,0.923463,0.958287,0.898249,0.893858,0.937385,0.989079,0.612414,0.855943,0.914149,0.942718,80.382356,
559,42.714315,6.323157,6.328928,0.928640,0.964714,0.903629,0.901840,0.939741,0.989582,0.624883,0.863732,0.919571,0.946319,81.960353,
560,42.417176,6.185131,6.323157,0.924312,0.954579,0.902398,0.894186,0.940088,0.989224,0.616176,0.860313,0.918055,0.946516,80.840672,
561,42.877041,6.058752,6.185131,0.928421,0.965598,0.909439,0.899305,0.936744,0.989662,0.627220,0.864021,0.920471,0.948256,81.792021,
562,42.473070,5.917031,6.058752,0.924395,0.957750,0.900650,0.897314,0.936924,0.989147,0.613475,0.856792,0.914358,0.942673,80.107394,
563,43.084969,5.815101,5.917031,0.931662,0.966552,0.908931,0.903458,0.943260,0.990116,0.634853,0.869097,0.922679,0.949731,82.396458,
564,42.771233,5.533936,5.815101,0.926354,0.959295,0.903637,0.899902,0.937943,0.989605,0.625192,0.863986,0.918503,0.944755,80.392932,
565,43.130078,5.533936,5.533936,0.931344,0.966149,0.908000,0.905902,0.941177,0.990056,0.634376,0.867954,0.920759,0.946690,81.687076,
566,42.731262,5.591172,5.591172,0.926304,0.958026,0.903832,0.897694,0.940126,0.989664,0.620519,0.863222,0.918948,0.946703,80.619644,
567,42.564477,5.777049,5.777049,0.923373,0.960455,0.899475,0.895118,0.934379,0.988985,0.615069,0.855407,0.912702,0.941623,79.582091,
568,43.102250,5.595802,5.801284,0.930331,0.964904,0.908555,0.901011,0.942273,0.989603,0.629117,0.865282,0.919036,0.946289,81.446439,
569,42.602826,5.557370,5.595802,0.925342,0.958368,0.900746,0.898256,0.938616,0.988887,0.610614,0.854783,0.912719,0.941264,79.719651,
570,43.014610,5.472392,5.557370,0.928890,0.965957,0.906246,0.899454,0.939596,0.989219,0.626300,0.860114,0.915670,0.944272,80.708649,
571,42.734488,5.472392,5.472392,0.922827,0.956543,0.899209,0.892509,0.937284,0.989296,0.619824,0.859417,0.914921,0.942966,79.297710,
572,42.952306,5.399979,5.589636,0.929614,0.963877,0.904773,0.903646,0.941078,0.988984,0.623979,0.860056,0.914614,0.942262,80.581663,
573,42.742889,5.399979,5.399979,0.924597,0.954082,0.901287,0.895345,0.941100,0.989473,0.616232,0.862095,0.916262,0.944141,79.732337,
574,43.024380,5.426276,5.426276,0.927675,0.962613,0.904730,0.901369,0.937845,0.989244,0.624115,0.861860,0.916494,0.942759,80.314053,
575,42.820612,5.123088,5.441795,0.922423,0.959990,0.899377,0.895393,0.931780,0.989131,0.620711,0.857183,0.913239,0.940883,78.577796,
576,42.742082,4.938684,5.123088,0.924993,0.963876,0.903521,0.898236,0.931786,0.988362,0.613806,0.850975,0.909452,0.938410,78.575286,
577,42.030897,4.938684,4.938684,0.913183,0.952607,0.888929,0.885207,0.922677,0.987473,0.596249,0.840811,0.902450,0.933441,75.462814,
578,42.445279,4.885145,5.880874,0.920852,0.953705,0.895795,0.894594,0.934365,0.988946,0.610119,0.856558,0.912310,0.940436,77.904373,
579,42.711776,4.885145,4.885145,0.926736,0.964389,0.904321,0.901885,0.933768,0.988876,0.619371,0.858827,0.914021,0.941513,79.289734,
580,42.138734,4.928452,4.939763,0.918691,0.952493,0.894290,0.890449,0.932763,0.988477,0.600677,0.851868,0.909659,0.939085,77.303841,
581,42.555443,4.928452,4.928452,0.923649,0.961267,0.898511,0.900144,0.931766,0.988913,0.611752,0.858197,0.914729,0.942433,78.793158,
582,42.201151,5.092385,5.092385,0.920328,0.951952,0.894163,0.894086,0.935583,0.989148,0.607542,0.859999,0.916043,0.943636,78.430298,
583,42.550705,5.100109,5.100109,0.925805,0.963870,0.903946,0.899963,0.933402,0.989071,0.617291,0.859145,0.914864,0.943042,79.497772,
584,42.201034,5.169626,5.398059,0.923577,0.953261,0.894988,0.898359,0.940997,0.989391,0.610180,0.861566,0.917579,0.945434,79.404270,
585,42.414626,5.169626,5.169626,0.926075,0.962350,0.903028,0.899998,0.936272,0.989094,0.613616,0.858623,0.914215,0.942490,79.570899,
586,42.078264,5.212869,5.212869,0.920678,0.952081,0.894418,0.898007,0.933618,0.989206,0.607836,0.858309,0.915165,0.943081,78.568388,
587,42.363097,5.116715,5.250782,0.926574,0.962526,0.900526,0.902792,0.936892,0.988921,0.614311,0.857290,0.914571,0.943359,79.696141,
588,42.001347,5.116715,5.116715,0.921989,0.952101,0.893765,0.897492,0.938382,0.989137,0.603697,0.859146,0.916478,0.945556,78.978544,
589,42.158846,5.195296,5.304800,0.924966,0.960202,0.898989,0.902063,0.935046,0.988686,0.607395,0.854941,0.911918,0.941499,79.205965,
590,41.599669,5.195296,5.195296,0.917478,0.948196,0.887920,0.893836,0.933600,0.988298,0.594211,0.849833,0.908621,0.939031,77.322242,
591,42.449072,5.260476,5.260476,0.928170,0.962551,0.902351,0.902728,0.940709,0.989923,0.624686,0.868843,0.921711,0.948644,80.885318,
592,41.912772,5.362363,5.477864,0.921147,0.951107,0.893032,0.897094,0.937322,0.989702,0.608766,0.864691,0.920339,0.947874,79.413285,
593,42.530621,5.274647,5.362363,0.928129,0.961172,0.900952,0.906987,0.939596,0.990394,0.628864,0.874590,0.926021,0.951585,81.292885,
594,42.065195,5.274647,5.274647,0.923009,0.949983,0.896905,0.901451,0.938252,0.990213,0.618309,0.872275,0.924614,0.950048,80.036520,
595,42.847146,5.396197,5.396197,0.935037,0.964029,0.909651,0.914648,0.947505,0.991238,0.644087,0.885011,0.932929,0.956514,83.568982,
596,42.177189,5.464667,5.464667,0.926360,0.953244,0.901358,0.902847,0.942656,0.990914,0.624847,0.878235,0.928167,0.952680,81.314359,
597,42.862420,5.715470,5.716775,0.935477,0.963875,0.913043,0.914785,0.946829,0.991822,0.646976,0.890176,0.936996,0.959512,84.443550,
598,42.252269,5.715470,5.715470,0.927506,0.951418,0.903241,0.905278,0.944354,0.991548,0.633375,0.885724,0.933827,0.957445,82.452317,
599,42.312197,5.991677,5.991677,0.927051,0.956455,0.903205,0.903183,0.940973,0.991296,0.633136,0.881066,0.930526,0.955269,82.372109,
600,49.410306,17.079601,71.658173,0.985427,0.993385,0.978279,0.983476,0.985838,0.997189,0.876174,0.969580,0.983340,0.989217,100.000000,
601,47.129521,11.918513,17.079601,0.976660,0.977267,0.959170,0.967018,0.987699,0.996140,0.825536,0.951244,0.973186,0.983206,100.000000,
602,47.041634,11.918513,11.918513,0.976564,0.980028,0.962629,0.974035,0.981453,0.996127,0.822502,0.949737,0.972236,0.982551,100.000000,
603,46.786565,13.897593,13.897593,0.975897,0.978830,0.960926,0.971042,0.982326,0.996188,0.815110,0.944475,0.969718,0.980927,100.000000,
604,45.848640,10.426447,14.729218,0.972658,0.974980,0.944607,0.967248,0.983581,0.996038,0.787743,0.938364,0.965722,0.977914,100.000000,
605,44.487434,6.976349,10.426447,0.975302,0.972509,0.953761,0.972062,0.984494,0.995981,0.764964,0.929980,0.960741,0.975374,96.922336,
606,46.060196,6.976349,6.976349,0.972796,0.975949,0.951330,0.966964,0.981963,0.996219,0.799831,0.942962,0.969558,0.981532,97.331180,
607,46.518496,12.926300,14.307954,0.974173,0.976118,0.950083,0.970338,0.983755,0.996438,0.807992,0.948784,0.973078,0.983509,100.000000,
608,46.850124,9.063697,12.926300,0.977892,0.980966,0.961575,0.970170,0.986262,0.996291,0.817966,0.949532,0.972602,0.982782,100.000000,
609,46.437471,7.301765,9.063697,0.973203,0.978390,0.953291,0.966913,0.981065,0.996356,0.812447,0.948971,0.971762,0.982346,98.012131,
610,45.346834,7.301765,7.301765,0.978991,0.974989,0.956943,0.976712,0.988233,0.995770,0.790895,0.939250,0.966643,0.979712,98.777110,
611,46.305764,8.029020,8.029020,0.970509,0.977763,0.947995,0.964569,0.978963,0.996221,0.812838,0.948715,0.972688,0.983824,98.451982,
612,47.524975,8.778636,10.108091,0.975819,0.983817,0.956861,0.965940,0.984158,0.996506,0.835452,0.956709,0.977140,0.986582,100.000000,
613,47.662488,8.778636,8.778636,0.980577,0.986040,0.961020,0.972296,0.989570,0.996349,0.842310,0.958055,0.977966,0.987114,100.000000,
614,48.073293,11.051009,11.051009,0.981683,0.986878,0.968223,0.974175,0.988711,0.996779,0.846967,0.961935,0.980269,0.988546,100.000000,
615,46.940178,9.115006,12.623581,0.974475,0.981250,0.955263,0.964851,0.984030,0.996610,0.817949,0.953226,0.975134,0.985034,100.000000,
616,46.269694,9.115006,9.115006,0.975736,0.974067,0.949725,0.970723,0.986675,0.996397,0.794937,0.948331,0.972302,0.982749,100.000000,
617,45.163924,10.196665,10.196665,0.973795,0.972525,0.945997,0.970054,0.984783,0.996156,0.781454,0.939432,0.966572,0.979345,100.000000,
618,46.821864,11.663071,11.663071,0.974965,0.980981,0.956674,0.969148,0.982256,0.996488,0.803769,0.951537,0.974800,0.984792,100.000000,
619,45.226810,11.481443,12.216906,0.976707,0.974343,0.948013,0.974291,0.987176,0.996552,0.780142,0.943049,0.969298,0.980940,100.000000,
620,46.716871,6.434426,11.481443,0.979302,0.981958,0.955851,0.972789,0.989817,0.996794,0.806952,0.951982,0.975026,0.984907,98.640303,
621,46.066305,6.434426,6.434426,0.976966,0.976184,0.953845,0.971001,0.987004,0.996835,0.798129,0.951316,0.974245,0.983892,98.002388,
622,46.128033,7.498617,9.305367,0.977656,0.978201,0.953706,0.969812,0.988781,0.996815,0.800432,0.951525,0.974715,0.984973,99.549017,
623,46.855207,7.498617,7.498617,0.980142,0.980838,0.959834,0.972937,0.990546,0.996942,0.808998,0.955752,0.977395,0.986582,100.000000,
624,47.061809,10.662342,11.644806,0.979942,0.983827,0.956177,0.974462,0.989085,0.997242,0.820227,0.962476,0.980655,0.988249,100.000000,
625,47.265806,10.662342,10.662342,0.979420,0.986376,0.953421,0.971981,0.989347,0.997313,0.818189,0.961477,0.980478,0.988520,100.000000,
626,46.334544,7.272783,12.427142,0.981757,0.979568,0.958487,0.980444,0.989690,0.997384,0.803009,0.958020,0.978080,0.987040,100.000000,
627,46.609989,7.272783,7.272783,0.983895,0.980453,0.961816,0.980860,0.993044,0.997303,0.804094,0.961362,0.980728,0.988844,100.000000,
628,46.001498,2.058196,7.971613,0.982300,0.978268,0.961778,0.980333,0.990533,0.997126,0.790434,0.955102,0.976527,0.985943,93.921606,
629,45.931202,2.058196,2.058196,0.981839,0.979526,0.962524,0.980123,0.989537,0.997096,0.789136,0.954022,0.976077,0.985683,93.777031,
630,45.993842,8.749134,9.512688,0.982801,0.983696,0.952811,0.980840,0.992658,0.996326,0.752495,0.957583,0.979374,0.988125,100.000000,
631,45.848172,6.455696,8.749134,0.984344,0.981937,0.966304,0.982498,0.991634,0.996345,0.774149,0.955218,0.977312,0.986595,99.976167,
632,45.693742,6.455696,6.455696,0.979079,0.980759,0.951660,0.973257,0.989635,0.996174,0.769931,0.950689,0.974679,0.984818,98.547793,
633,44.894685,6.647593,6.647593,0.977112,0.974293,0.956758,0.974736,0.985835,0.995983,0.761687,0.942696,0.969498,0.981903,97.855375,
634,46.249368,6.465884,8.448526,0.979851,0.980786,0.955741,0.972688,0.991138,0.996277,0.780530,0.954681,0.977510,0.986857,99.041825,
635,45.935811,6.465884,6.465884,0.976406,0.979239,0.952161,0.971443,0.985499,0.996540,0.785034,0.950100,0.973774,0.984198,97.902647,
636,46.051546,8.653060,11.672204,0.979485,0.978635,0.955360,0.971951,0.991953,0.996245,0.783685,0.951396,0.975679,0.985741,100.000000,
637,45.214296,6.285047,8.653060,0.980757,0.974544,0.960883,0.982147,0.987881,0.996296,0.774274,0.947781,0.971992,0.982302,98.383170,
638,44.809718,6.285047,6.285047,0.979662,0.968778,0.961791,0.979150,0.988459,0.996289,0.771672,0.942785,0.969538,0.981601,97.961296,
639,45.792680,6.827409,6.827409,0.978967,0.976193,0.959629,0.969774,0.991603,0.996353,0.785211,0.949559,0.974389,0.984778,98.970375,
640,45.319416,10.143016,10.143016,0.972092,0.972942,0.954730,0.963262,0.982001,0.996329,0.776094,0.940527,0.967915,0.979925,100.000000,
641,43.335362,5.501269,87.725807,0.981701,0.973189,0.961615,0.979779,0.992609,0.995317,0.681729,0.946040,0.972553,0.983964,97.727129,
642,42.738961,3.261037,5.501269,0.981249,0.975588,0.960121,0.976789,0.993146,0.993375,0.677299,0.926975,0.961120,0.976607,93.747243,
643,42.602017,2.387785,3.261037,0.979406,0.972169,0.955667,0.975608,0.992203,0.992944,0.665724,0.923083,0.958477,0.974742,91.993798,
644,42.627723,2.314095,2.387785,0.978505,0.969951,0.956085,0.973887,0.991754,0.993289,0.670699,0.925595,0.959962,0.975389,91.824312,
645,42.869901,2.314095,2.314095,0.978876,0.971975,0.955834,0.976206,0.990635,0.993568,0.680736,0.929565,0.963256,0.977825,92.242751,
646,42.756215,5.174551,5.174551,0.977970,0.971501,0.956054,0.972497,0.990457,0.993466,0.677546,0.924234,0.959329,0.974693,95.145536,
647,42.379928,4.030800,6.218941,0.976151,0.965753,0.953240,0.971932,0.989953,0.993124,0.660489,0.921092,0.958394,0.974922,93.332631,
648,42.468295,4.030800,4.030800,0.976914,0.970303,0.953911,0.970762,0.990498,0.992812,0.669546,0.920566,0.958180,0.974678,93.465328,
649,42.473434,2.487886,4.786501,0.975962,0.969693,0.951705,0.972243,0.988826,0.993210,0.670619,0.922180,0.959522,0.975529,91.476859,
650,42.621441,2.487886,2.487886,0.975659,0.966254,0.950330,0.972360,0.989573,0.994108,0.673297,0.930535,0.965244,0.978978,91.950794,
651,42.745858,3.189057,3.260792,0.977774,0.972257,0.952211,0.973853,0.991083,0.993716,0.680088,0.926804,0.962580,0.977401,93.029570,
652,42.253597,3.189057,3.189057,0.974695,0.970129,0.947344,0.971837,0.987601,0.992419,0.666759,0.915886,0.955399,0.972526,91.649668,
653,42.319979,3.937730,3.937730,0.974301,0.968714,0.950557,0.969026,0.987740,0.992941,0.667019,0.917127,0.956415,0.972815,92.555648,
654,42.494862,3.261928,4.666028,0.975489,0.965902,0.949657,0.971338,0.990164,0.993747,0.667478,0.925339,0.961826,0.977275,92.585233,
655,43.261239,3.261928,3.261928,0.978585,0.971333,0.954638,0.975529,0.991152,0.994855,0.697838,0.939161,0.970232,0.982834,94.088654,
656,43.252755,3.457385,4.021264,0.978725,0.971072,0.955325,0.976004,0.990965,0.994742,0.694521,0.937818,0.969132,0.981906,94.237677,
657,43.063564,2.731209,3.457385,0.976529,0.969336,0.952745,0.973830,0.988779,0.994593,0.691514,0.934513,0.966761,0.979897,92.582867,
658,42.784066,2.731209,2.731209,0.976528,0.970908,0.952970,0.973116,0.988753,0.993581,0.688746,0.927720,0.962689,0.977568,92.204372,
659,42.854194,3.559805,4.004675,0.977447,0.971290,0.951324,0.975422,0.990137,0.993629,0.683666,0.928606,0.964408,0.979286,93.651147,
660,42.567655,2.917905,3.559805,0.976003,0.966329,0.950819,0.972490,0.990471,0.993458,0.669559,0.925351,0.962253,0.977718,92.321681,
661,43.057327,2.917905,2.917905,0.979197,0.972639,0.955301,0.974913,0.992771,0.993781,0.687447,0.930315,0.965808,0.980135,93.362155,
662,42.943590,3.593748,3.593748,0.975725,0.969646,0.950858,0.971176,0.989761,0.993868,0.679168,0.929394,0.964512,0.978806,93.290109,
663,43.364611,4.718974,4.718974,0.979518,0.972505,0.954685,0.973616,0.993408,0.994315,0.693890,0.935146,0.968274,0.981877,95.918628,
664,43.680757,4.523255,4.947682,0.980269,0.972893,0.957195,0.975751,0.993961,0.994913,0.703245,0.942609,0.972292,0.983875,96.201029,
665,43.394587,1.727478,4.523255,0.977959,0.969528,0.953654,0.974233,0.991328,0.994717,0.693138,0.938854,0.969937,0.982113,91.949429,
666,43.374307,1.727478,1.727478,0.977615,0.970564,0.953913,0.973547,0.990903,0.994426,0.692935,0.935480,0.967886,0.980979,91.686197,
667,43.128911,1.836640,2.513309,0.976904,0.971410,0.953045,0.972655,0.990284,0.993653,0.688900,0.926303,0.961929,0.976935,91.071118,
668,42.945452,1.836640,1.836640,0.975147,0.968065,0.950525,0.970305,0.989747,0.993480,0.674789,0.923027,0.960544,0.976802,90.625642,
669,43.190942,2.029548,2.029548,0.975985,0.972156,0.953346,0.970279,0.989264,0.993656,0.687768,0.924884,0.961527,0.977225,91.119806,
670,43.274824,4.011128,4.011128,0.976125,0.971273,0.953475,0.969812,0.989864,0.993972,0.683332,0.928273,0.964103,0.979066,93.890586,
671,43.225238,2.542988,5.266959,0.976703,0.973585,0.956224,0.969376,0.989574,0.993592,0.685441,0.925039,0.961833,0.977040,91.922310,
672,42.905753,1.759528,2.542988,0.975112,0.972323,0.949791,0.969331,0.988749,0.993386,0.668967,0.921191,0.960846,0.977500,90.590103,
673,42.771584,1.759528,1.759528,0.972826,0.967902,0.947750,0.966506,0.987289,0.993296,0.662883,0.919333,0.959387,0.976338,89.944608,
674,43.117557,2.027473,2.027473,0.975323,0.973014,0.950722,0.968833,0.988838,0.993618,0.680173,0.923566,0.961209,0.976752,90.925870,
675,43.050390,2.226913,2.226913,0.974416,0.971540,0.952363,0.966606,0.987919,0.993528,0.677336,0.922748,0.960744,0.976748,90.960978,
676,42.907452,2.112580,3.410522,0.973439,0.969370,0.950460,0.965408,0.987692,0.993659,0.670758,0.920914,0.959741,0.976417,90.538376,
677,42.990987,2.112580,2.112580,0.974103,0.967849,0.952099,0.968101,0.987160,0.993981,0.671659,0.925325,0.962307,0.977510,90.888212,
