Frame,psnr,integer_motion2,integer_motion,ssim,integer_adm2,integer_adm_scale0,integer_adm_scale1,integer_adm_scale2,integer_adm_scale3,integer_vif_scale0,integer_vif_scale1,integer_vif_scale2,integer_vif_scale3,vmaf,
166,21.432686,8.754574,8.754574,0.795401,0.643960,0.935264,0.760691,0.628020,0.547495,0.423734,0.471701,0.472884,0.461089,2.882367,
167,46.248378,14.197528,16.943111,0.996500,0.987644,0.979689,0.973608,0.983999,0.995600,0.776683,0.955073,0.977439,0.986435,100.000000,
168,45.552106,0.000000,14.197528,0.996477,0.984761,0.977971,0.970726,0.979135,0.993058,0.759964,0.949130,0.974643,0.985142,91.606613,
169,19.312577,0.000000,0.000000,0.723404,0.660364,0.953215,0.761108,0.605183,0.588398,0.368473,0.418296,0.417289,0.405047,0.000000,
170,21.216350,12.942602,12.942602,0.779225,0.591049,0.943370,0.708254,0.536153,0.507642,0.374218,0.430504,0.438396,0.442289,0.752545,
171,46.020025,0.000000,13.939148,0.996708,0.985266,0.983492,0.968736,0.981992,0.991416,0.778488,0.954147,0.976825,0.987019,91.964093,
172,23.452506,0.000000,0.000000,0.858142,0.634404,0.947507,0.723916,0.563369,0.577505,0.418796,0.500919,0.525277,0.555179,0.000000,
173,20.906579,5.903700,5.903700,0.782653,0.639290,0.941751,0.719260,0.635013,0.554623,0.384257,0.445205,0.454076,0.453090,0.610587,
174,45.192513,0.000000,15.702998,0.996524,0.983753,0.976704,0.967263,0.980946,0.990928,0.752502,0.950710,0.975499,0.986181,91.520724,
175,22.816400,0.000000,0.000000,0.848187,0.734396,0.954681,0.861791,0.740470,0.651180,0.437631,0.523297,0.543185,0.560844,10.556374,
176,21.624177,6.561697,6.561697,0.802926,0.573264,0.913363,0.651271,0.464685,0.542964,0.387164,0.452774,0.466452,0.478172,0.000000,
177,20.877032,7.823874,7.823874,0.775634,0.632718,0.949879,0.764730,0.586216,0.555034,0.382892,0.438292,0.445430,0.445961,1.444657,
178,45.566361,0.000000,13.549191,0.996555,0.986121,0.980060,0.965427,0.982162,0.994510,0.766373,0.952025,0.975634,0.985640,91.988753,
179,22.503405,0.000000,0.000000,0.832319,0.659459,0.935482,0.775992,0.591255,0.605612,0.399169,0.468849,0.485231,0.502373,0.000000,
